curp,nombre,a_paterno,a_materno,calle_num,municipio,cp,colonia,estado,tel_casa,tel_celular,email,fotografia,facultad,instituto,unidad,es_alumno,es_academico,es_trabajador
BEVM051125FNULNA02,MARICELA,BELLO,VALENZUELA,Pensilvania 254 Local B,Benito Juárez,38100,AMPLIACION NAPOLES,Cuidad de México,5635168384,5531527209,maricelavalenzuela05@mvz.unam.mx,proyecto/data/photos/photo_BEVM051125FNULNA02.png,Facultad de Medicina Veterinaria y Zootecnia,No aplica,No aplica,True,False,False
ELHN030129FYVKSP84,ALICIA,ELIZARRARAS,HERNANDEZ,Sanchez Azcona 1637 Depto 101,Benito Juárez,31000,DEL VALLE SUR,Cuidad de México,5511771426,5602985046,aliciaelizarraras03@mvz.unam.mx,proyecto/data/photos/photo_ELHN030129FYVKSP84.jpg,Facultad de Medicina Veterinaria y Zootecnia,No aplica,No aplica,True,False,False
DOZO030101FZLPQV43,MARIA ANGELES,DORANTES,ZAPATA,"Avd. GRAN CANAL, 6899 Edif. A, Dpto. 33",Gustavo A. Madero,75300,CAMPESTRE ARAGON,Cuidad de México,5536813922,5527943363,mariazapata03@iimas.unam.mx,proyecto/data/photos/photo_DOZO030101FZLPQV43.jpg,Instituto de Investigaciones en Matemáticas Aplicadas y Sistemas,Instituto de Fisiología Celular,No aplica,True,True,False
MOCO860602FMIQJF38,MARIA LUISA,MORALES,CRUZ,Prolongacion 5 de Mayo 3050 Casa 369,Álvaro Obregón,16200,Lomas de Tarango,Cuidad de México,5635366623,5647273547,mariamorales86@tv.unam.mx,proyecto/data/photos/photo_MOCO860602FMIQJF38.jpg,No aplica,No aplica,TV UNAM,False,False,True
MAMR010622FNWBEP70,SILVIA,MARQUEZ,MORALES,Tejocotes 49 Depto.B.402,Benito Juárez,31000,TLACOQUEMECATL,Cuidad de México,5578026562,5686189364,silviamarquez01@polacas.unam.mx,proyecto/data/photos/photo_MAMR010622FNWBEP70.jpg,Facultad de Ciencias Políticas y Sociales,No aplica,No aplica,True,False,False
GAMR820919FCUJHI45,NORMA ALICIA,GARFIAS,MENDOZA,Samula Lote 9 A Manz 106,Tlalpan,14100,Urbana Ejidal Totolapan,Cuidad de México,5645715111,5549565021,normagarfias82@archivo.unam.mx,proyecto/data/photos/photo_GAMR820919FCUJHI45.jpg,No aplica,No aplica,Archivo General,False,False,True
CAVR030812FMDTWJ72,PAOLA GUADALUPE,CARLOS,VELA,Huaves Lt 2 Mz 2,Azcapotzalco,24500,Tezozomoc,Cuidad de México,5671270603,5588566193,paolavela03@derecho.unam.mx,proyecto/data/photos/photo_CAVR030812FMDTWJ72.jpg,Facultad de Derecho,No aplica,No aplica,True,False,False
SAGS790612FQMYVS10,LAURA ANGELICA,SALINAS,GOMEZ,AV. EJERCITO NAL. 843-B PLAN.2 ESTAC ISLA-21,Miguel Hidalgo,11520,GRANADA,Cuidad de México,5593461562,5544682011,lauragomez79@nucleares.unam.mx,proyecto/data/photos/photo_SAGS790612FQMYVS10.png,No aplica,Instituto de Ciencias Nucleares,No aplica,False,True,False
HECS000420FGVCIT55,GUADALUPE,HERNANDEZ,CASARRUBIAS,Heliopolis 28,Azcapotzalco,20700,Del Recreo,Cuidad de México,5540348166,5570855545,guadalupecasarrubias00@ciencias.unam.mx,proyecto/data/photos/photo_HECS000420FGVCIT55.jpg,Facultad de Ciencias,No aplica,No aplica,True,False,False
GAJS730107FPVOVM65,MARIA DEL CARMEN,GARCIA,JUAREZ,Blvd a Ruiz Cortinez 4156 Bodega 9,Álvaro Obregón,19000,Pedregal de San Angel,Cuidad de México,5689525074,5509547617,mariagarcia73@botanico.unam.mx,proyecto/data/photos/photo_GAJS730107FPVOVM65.jpg,No aplica,No aplica,Jardín Botánico IB-UNAM,False,False,True
MABS791108FAEEXH22,MARIA ANGELES,MARTINEZ,BALTAZAR,"Avd. MORELOS, 165",Azcapotzalco,22600,BARRIO SAN ANDRES,Cuidad de México,5559363420,5570980771,mariabaltazar79@tv.unam.mx,proyecto/data/photos/photo_MABS791108FAEEXH22.png,No aplica,No aplica,TV UNAM,False,False,True
CRFS820815FQYOST29,MARIBEL,CRUZ,FRANCO,Calle 19 Num 69,Azcapotzalco,26000,Pro Hogar,Cuidad de México,5603766528,5607917079,maribelcruz82@tienda.unam.mx,proyecto/data/photos/photo_CRFS820815FQYOST29.jpg,No aplica,No aplica,Tienda UNAM,False,False,True
GOOS030306FVTAKT16,MARIA AZUCENA,GONZALEZ,OLIVA,Aguamiel Edif 9 Depto 202,Iztacalco,89000,Zona Verde u Iztacalco,Cuidad de México,5589007946,5626096798,mariaoliva03@medicina.unam.mx,proyecto/data/photos/photo_GOOS030306FVTAKT16.png,Facultad de Medicina,Instituto de Biolgía,No aplica,True,True,False
SARS020930FCZURS27,LORENA,SANCHEZ,RUSTRIAN,Polcas  Mz-17   Lt-18,Tlalpan,14240,Lomas Hidalgo,Cuidad de México,5553352875,5555558174,lorenarustrian02@fca.unam.mx,proyecto/data/photos/photo_SARS020930FCZURS27.jpg,Facultad de Contaduría y Administración,No aplica,No aplica,True,False,False
CORS570201FMAFRS86,MARISELA,CORIA,RIOS,Convento 70 Casa 6,Tlalpan,14420,Santa Ursula Xitla,Cuidad de México,5556368017,5535598055,mariselacoria57@botanico.unam.mx,proyecto/data/photos/photo_CORS570201FMAFRS86.jpg,No aplica,No aplica,Jardín Botánico IB-UNAM,False,False,True
JURT030525FSTHOV85,BLANCA ESTHELA,JUAREZ,RAMIREZ,OAXACA L-3,Iztapalapa,96980,Miguel de la Madrid Hurtado,Cuidad de México,5547747291,5638702595,blancaramirez03@polacas.unam.mx,proyecto/data/photos/photo_JURT030525FSTHOV85.jpg,Facultad de Ciencias Políticas y Sociales,No aplica,No aplica,True,False,False
GOEV660829FCDNRY06,CYNTHIA MARLENE,GOMEZ,ESPINOSA,FCO. ALVAREZ DE ICAZA 20 EDIF. A DEPTO. 102,Cuauhtémoc,68000,OBRERA,Cuidad de México,5658359323,5532209302,cynthiagomez66@posgrado.unam.mx,proyecto/data/photos/photo_GOEV660829FCDNRY06.jpg,No aplica,No aplica,Unidad de Posgrado,False,False,True
CALV820515FOMZHO17,MARIA DE LOS ANGELES,CAMACHO,LEON,"EJE CENTRAL LAZARO CARDENAS, 521 Dpto. 603",Benito Juárez,33030,PORTALES NORTE,Cuidad de México,5593837681,5567929473,marialeon82@archivo.unam.mx,proyecto/data/photos/photo_CALV820515FOMZHO17.jpg,No aplica,No aplica,Archivo General,False,False,True
ARPY760709FBWRIY15,CLARA LETICIA,ARCHUNDIA,PRIEGO,Dolores Quintana Mz 22 Lt 07,Álvaro Obregón,14100,Barrio Norte,Cuidad de México,5533197033,5673280459,claraarchundia76@deporte.unam.mx,proyecto/data/photos/photo_ARPY760709FBWRIY15.png,No aplica,No aplica,Alberca,False,False,True
SCMA600118FJZTLC03,MARIA DEL SOCORRO,SCHULTZ,MORENO,"Cl. JENUFA, MZ-105 LT-56",Tláhuac,13200,MIGUEL HIDALGO,Cuidad de México,5685616644,5640001986,mariaschultz60@posgrado.unam.mx,proyecto/data/photos/photo_SCMA600118FJZTLC03.png,No aplica,No aplica,Unidad de Posgrado,False,False,True
OCCA760109FPZRYR14,LAURA,OCAMPO,CRUZ,Plutarco Elias Calles 62 Edif 13 Ent C Depto 005,Iztapalapa,92400,La Regadera,Cuidad de México,5569031512,5599780230,lauracruz76@tienda.unam.mx,proyecto/data/photos/photo_OCCA760109FPZRYR14.png,No aplica,No aplica,Tienda UNAM,False,False,True
RAHA550725FCBVYL30,OLGA,RAMOS,HERNANDEZ,FERNANDO MONTES DE OCA 168,Benito Juárez,36400,AMERICAS UNIDAS,Cuidad de México,5565606397,5664386778,olgaramos55@juricas.unam.mx,proyecto/data/photos/photo_RAHA550725FCBVYL30.png,No aplica,Instituto de Investigaciones Jurídicas,No aplica,False,True,False
MAMA800228FAYAMB86,ALMA ARACELI,MARTINEZ,MU!OZ,REY MAXTLA NUM. 366 A 1 DEPTO. 104,Azcapotzalco,21600,SANTO DOMINGO,Cuidad de México,5520697652,5514650506,almamartinez80@tv.unam.mx,proyecto/data/photos/photo_MAMA800228FAYAMB86.jpg,No aplica,No aplica,TV UNAM,False,False,True
ALBA040524FMUZQV65,MARIA DEL CARMEN,ALVIDREZ,BARRETO,2da Cda Bellavista Mz 2 Lt 6,Iztapalapa,98600,Ampliacion Bellavista,Cuidad de México,5508640476,5512962514,mariabarreto04@derecho.unam.mx,proyecto/data/photos/photo_ALBA040524FMUZQV65.png,Facultad de Derecho,No aplica,No aplica,True,False,False
ROCA030716FNDWFS90,ANA MARIA,RODRIGUEZ,CEN,ACT C VILLA DIEZMA SCC E MZ 27 B LT 29,Iztapalapa,97000,Desarrollo Urbano Quetzalcoatl,Cuidad de México,5641160945,5525518817,anarodriguez03@derecho.unam.mx,proyecto/data/photos/photo_ROCA030716FNDWFS90.png,Facultad de Derecho,No aplica,No aplica,True,False,False
MORB050705FNNMBZ06,MARIA GABRIELA,MORENO,RODRIGUEZ,MINA AVINO L11,Álvaro Obregón,11000,LOMAS SANTO DOMINGO,Cuidad de México,5606190172,5647156243,mariamoreno05@quimica.unam.mx,proyecto/data/photos/photo_MORB050705FNNMBZ06.jpg,Facultad de Química,No aplica,No aplica,True,False,False
SASB020618FJNCXR74,ESTHER,SARAO,SANDOVAL,Campo Mexicano 109 Cjon de Est E-23,Azcapotzalco,22400,San Andres,Cuidad de México,5575926288,5502936211,esthersandoval02@mvz.unam.mx,proyecto/data/photos/photo_SASB020618FJNCXR74.jpg,Facultad de Medicina Veterinaria y Zootecnia,No aplica,No aplica,True,False,False
PASC831007FNHJHM71,ADELA,PADILLA,SOSA,"Avd. TETLALPA, MZ-1 LT-7",Iztapalapa,96090,SANTIAGO ACAHUALTEPEC 2A AMPLIACION,Cuidad de México,5529451562,5640522773,adelasosa83@nucleares.unam.mx,proyecto/data/photos/photo_PASC831007FNHJHM71.png,No aplica,Instituto de Ciencias Nucleares,No aplica,False,True,False
MERD030420FSUJQS45,ROSA MARI,MENDEZ,RUIZ,Alicia 74,Gustavo A. Madero,78400,Guadalupe Tepeyac,Cuidad de México,5576249677,5504858346,rosamendez03@ingenieria.unam.mx,proyecto/data/photos/photo_MERD030420FSUJQS45.jpg,Facultad de Ingeniería,No aplica,No aplica,True,False,False
ALME010204FOXTNS73,IRMA,ALMARAZ,MARTINEZ,Cuitlahuac 42,Miguel Hidalgo,11320,Anahuac 2a Secc,Cuidad de México,5586571800,5633656339,irmaalmaraz01@medicina.unam.mx,proyecto/data/photos/photo_ALME010204FOXTNS73.jpg,Facultad de Medicina,No aplica,No aplica,True,False,False
CHPE020823FJBZWJ17,FABIOLA,CHI,PINEDA,Acueducto No 5 Pred Int San Gregorio Atlapulco Xoc,Xochimilco,16600,-,Cuidad de México,5522409597,5510305268,fabiolapineda02@quimica.unam.mx,proyecto/data/photos/photo_CHPE020823FJBZWJ17.jpg,Facultad de Química,No aplica,No aplica,True,False,False
SOME070807FCWUNJ33,GLORIA,SOTO,MORALES,SELENE MZ-29 LT-10,Gustavo A. Madero,71880,6 DE JUNIO,Cuidad de México,5623088645,5674149715,gloriamorales07@arquitectura.unam.mx,proyecto/data/photos/photo_SOME070807FCWUNJ33.jpg,Facultad de Arquitectura,No aplica,No aplica,True,False,False
ALLE000407FOUVBM22,YOLANDA,ALEMAN,LARA,Edif 36 Ent B Depto 401,Gustavo A. Madero,77200,Unidad Lindavista Vallejo,Cuidad de México,5555559778,5691110483,yolandalara00@fca.unam.mx,proyecto/data/photos/photo_ALLE000407FOUVBM22.jpg,Facultad de Contaduría y Administración,No aplica,No aplica,True,False,False
REMG000513FSZOBY84,MA ELENA,REYES,MARTINEZ,"EJE CENTRAL LAZARO CARDENAS, 1081 Dpto. 301",Benito Juárez,36500,LETRAN VALLE,Cuidad de México,5620739837,5530988237,mareyes00@arquitectura.unam.mx,proyecto/data/photos/photo_REMG000513FSZOBY84.jpg,Facultad de Arquitectura,No aplica,No aplica,True,False,False
AMAG791110FCLWQH81,JOSEFINA,AMADOR,AGUILAR,Juan Cuamatzin 49 a Acc a,Venustiano Carranza,15100,Centro,Cuidad de México,5612202403,5548347984,josefinaaguilar79@dgdc.unam.mx,proyecto/data/photos/photo_AMAG791110FCLWQH81.png,No aplica,No aplica,Universum,False,False,True
TRAI070825FZJPGV61,ROSA GLORIA,TREJO,AMBROSIO,Prosperidad 65 Depto 2,Miguel Hidalgo,11800,Escandon,Cuidad de México,5500135235,5696568910,rosatrejo07@mvz.unam.mx,proyecto/data/photos/photo_TRAI070825FZJPGV61.jpg,Facultad de Medicina Veterinaria y Zootecnia,No aplica,No aplica,True,False,False
CRPI840606FQAQXD98,MARIA DEL CARMEN,CRUZ,PEREZ,Santa Ursula 38 Ed.1 Dep. 301,Tlalpan,14420,Santa Ursula Xitla,Cuidad de México,5510474585,5599909922,mariacruz84@tv.unam.mx,proyecto/data/photos/photo_CRPI840606FQAQXD98.jpg,No aplica,No aplica,TV UNAM,False,False,True
ANLI061115FZUHCU77,IRAN,ANGUIANO,LOPEZ,Av. Michoacan 181 Bodega,Cuauhtémoc,61400,Condesa,Cuidad de México,5664830846,5546487649,irananguiano06@derecho.unam.mx,proyecto/data/photos/photo_ANLI061115FZUHCU77.jpg,Facultad de Derecho,No aplica,No aplica,True,False,False
HERI811026FJHYCZ23,MARIA ROCIO,HERNANDEZ,RESENDIZ,DR. I. BARAJAS LOZANO  90 ED  ROBLE EST 66,Cuauhtémoc,67800,BUENOS AIRES,Cuidad de México,5545629667,5648572195,mariaresendiz81@tienda.unam.mx,proyecto/data/photos/photo_HERI811026FJHYCZ23.png,No aplica,No aplica,Tienda UNAM,False,False,True
OREI050430FTAOVX13,MAGALLY,ORTIZ,ESCOBAR,PERGOLEROS S N EDIF C 17 DEPTO 403,Tlalpan,14620,Issfam I Tlalpan,Cuidad de México,5603204472,5569438229,magallyescobar05@odontologia.unam.mx,proyecto/data/photos/photo_OREI050430FTAOVX13.png,Facultad de Odontología,No aplica,No aplica,True,False,False
LAZJ720720FOOJNV62,PATRICIA,LARA,ZUÑIGA,APARTADO 14 COMERCIO 46,Cuauhtémoc,60200,CENTRO AREA 3,Cuidad de México,5512547967,5632181237,patricialara72@juricas.unam.mx,proyecto/data/photos/photo_LAZJ720720FOOJNV62.png,No aplica,Instituto de Investigaciones Jurídicas,No aplica,False,True,False
DAJJ011001FJVRMO71,BLANCA ESTELA,DAVILA,JUAREZ,"Cl. GAVILAN, 191 Edif. 09-B, Dpto. 104",Iztapalapa,93600,BARRIO SAN MIGUEL,Cuidad de México,5552860900,5585434844,blancadavila01@quimica.unam.mx,proyecto/data/photos/photo_DAJJ011001FJVRMO71.png,Facultad de Química,No aplica,No aplica,True,False,False
ESFL761030FYMGPE57,MARIA ALEJANDRA,ESPINOZA,FLORES,EJE LAZARO CARDENAS 2 OFIC-2100,Cuauhtémoc,60000,CENTRO,Cuidad de México,5598022837,5563061690,mariaespinoza76@botanico.unam.mx,proyecto/data/photos/photo_ESFL761030FYMGPE57.jpg,No aplica,No aplica,Jardín Botánico IB-UNAM,False,False,True
GOGL030821FCFOXK70,ROCIO,GOMEZ,GONZALEZ,Jaca 6 Depto 303,Benito Juárez,33100,SANTA CRUZ ATOYAC,Cuidad de México,5690521474,5567905151,rociogomez03@derecho.unam.mx,proyecto/data/photos/photo_GOGL030821FCFOXK70.jpg,Facultad de Derecho,No aplica,No aplica,True,False,False
MARL810122FYHSFD75,DULCE MARIA,MALDONADO,RIZO,Ayotosco 58,Coyoacán,43000,Santo Domingo,Cuidad de México,5518925182,5589148897,dulcerizo81@cepe.unam.mx,proyecto/data/photos/photo_MARL810122FYHSFD75.png,No aplica,No aplica,CEPE,False,False,True
VACL761109FTQVJX51,PATRICIA,VAZQUEZ,CORTES,And B a Alpizar R Mz 6 Lt 59,Iztapalapa,93600,Sn Miguel,Cuidad de México,5568241221,5623291033,patriciacortes76@torre.unam.mx,proyecto/data/photos/photo_VACL761109FTQVJX51.png,No aplica,No aplica,Torre II de Humanidades,False,False,True
FRLL541012FCADZV11,MARIA ROCIO,FRANCO,LOPEZ,Guadalupe Victoria Mz 50 Lt 508,Tláhuac,13220,La Nopalera,Cuidad de México,5565818209,5525709941,marialopez54@fisica.unam.mx,proyecto/data/photos/photo_FRLL541012FCADZV11.png,No aplica,Instituto de Física,No aplica,False,True,False
ZEAM810427FNPCNV83,MIRIAM KARINA,ZEPEDA,ARROYO,"Cl. TENOCHTITLAN, 100 Edif. B-5, Dpto. 204",Venustiano Carranza,15669,ARENAL PUERTO AEREO,Cuidad de México,5613594723,5654244305,miriamzepeda81@nucleares.unam.mx,proyecto/data/photos/photo_ZEAM810427FNPCNV83.png,No aplica,Instituto de Ciencias Nucleares,No aplica,False,True,False
RAGM050703FGMWQL62,SILVIA,RAMIREZ,GARCIA,Avenida 4 226,Venustiano Carranza,15000,Ignacio Zaragoza,Cuidad de México,5597277475,5557449413,silviagarcia05@fca.unam.mx,proyecto/data/photos/photo_RAGM050703FGMWQL62.jpg,Facultad de Contaduría y Administración,No aplica,No aplica,True,False,False
ROEM010819FTOSWP41,CLAUDIA TERESA,ROJAS,ESPINOSA,"Cl. TENIENTE PILOTO AVIADOR HECTOR ESPINOSA GALVAN, 344",Iztapalapa,90600,ESCUADRON 201,Cuidad de México,5577700689,5502316204,claudiaespinosa01@ciencias.unam.mx,proyecto/data/photos/photo_ROEM010819FTOSWP41.png,Facultad de Ciencias,No aplica,No aplica,True,False,False
HEFM560928FHBTNJ21,EFIGENIA,HERNANDEZ,FERNANDEZ,"Cl. CUAUHTEMOC, 150 801",Tlalpan,14050,TORIELLO GUERRA,Cuidad de México,5573357514,5667619425,efigeniahernandez56@deporte.unam.mx,proyecto/data/photos/photo_HEFM560928FHBTNJ21.jpg,No aplica,No aplica,Medicina del Deporte,False,False,True
MEGM981021FVUVXJ66,GRACIELA,MEJIA,GUTIERREZ,Mar Tirreno 38 Depto. 101,Miguel Hidalgo,11400,Tacuba,Cuidad de México,5519043175,5643736202,gracielagutierrez98@mvz.unam.mx,proyecto/data/photos/photo_MEGM981021FVUVXJ66.png,Facultad de Medicina Veterinaria y Zootecnia,No aplica,No aplica,True,False,False
LAPM610916FCBHXP92,YAZMIN,LAUREL,PEREZ,Priv Nogla 9 a,Tlalpan,14500,Po San Miguel Topilejo,Cuidad de México,5562998709,5596884577,yazminlaurel61@tienda.unam.mx,proyecto/data/photos/photo_LAPM610916FCBHXP92.jpg,No aplica,No aplica,Tienda UNAM,False,False,True
SALM801105FQVUPV08,KARINA,SANCHEZ,LEDEZMA,Camino Real de San Andres Mz 13 Lt 15,Tlalpan,14657,Ma Esther Zuno de Echeverria,Cuidad de México,5579837377,5580779013,karinasanchez80@botanico.unam.mx,proyecto/data/photos/photo_SALM801105FQVUPV08.jpg,No aplica,No aplica,Jardín Botánico IB-UNAM,False,False,True
RAOM740527FCYQBO72,ISELA,RAMIREZ,OLIVER,Edif a 4 Depto 1,Gustavo A. Madero,77100,Unidad la Patera,Cuidad de México,5690094601,5593389296,iselaoliver74@archivo.unam.mx,proyecto/data/photos/photo_RAOM740527FCYQBO72.png,No aplica,No aplica,Archivo General,False,False,True
URJM050622FAPDHM61,JOSEFINA,URQUIZO,JIMENEZ,VASCO DE QUIROGA 4299 DEPTO B 1301,Cuajimalpa,53000,SANTA FE CUAJIMALPA,Cuidad de México,5662788306,5577215289,josefinajimenez05@ciencias.unam.mx,proyecto/data/photos/photo_URJM050622FAPDHM61.jpg,Facultad de Ciencias,No aplica,No aplica,True,False,False
ANAM010220FHJYEU34,BERTHA,ANTONIO,AVILA,Fco M del Campo Lt 12 Mz 57,Iztapalapa,92700,Colonial Iztapalapa,Cuidad de México,5621906893,5512587387,berthaantonio01@psicologia.unam.mx,proyecto/data/photos/photo_ANAM010220FHJYEU34.png,Facultad de Psicología,No aplica,No aplica,True,False,False
ZAJM601030FNROQH46,LOURDES GUADALUPE,ZARATE,JASSO,Prof Ciriaco Cruz Mz 73 Lt 09,Gustavo A. Madero,70890,Ampl Gabriel Hernandez,Cuidad de México,5586578357,5615398375,lourdeszarate60@geografia.unam.mx,proyecto/data/photos/photo_ZAJM601030FNROQH46.jpg,No aplica,Instituto de Geografía,No aplica,False,True,False
URGM060224FGULDK45,ROSALINDA,URRUTIA,GARCIA,ANTONIO PACINOTTI L28,Iztapalapa,98000,LUIS ECHEVERRIA,Cuidad de México,5556444413,5507300980,rosalindagarcia06@quimica.unam.mx,proyecto/data/photos/photo_URGM060224FGULDK45.png,Facultad de Química,No aplica,No aplica,True,False,False
HEOM020910FGEFNO65,MARIA LAURA,HERNANDEZ,OCHOA,Gral.a.bustamante # 156 E.h-2 D. 302,Iztapalapa,97700,Presidentes de Mexico,Cuidad de México,5527034572,5504774402,mariaochoa02@mvz.unam.mx,proyecto/data/photos/photo_HEOM020910FGEFNO65.png,Facultad de Medicina Veterinaria y Zootecnia,No aplica,No aplica,True,False,False
GUGM030713FOBVKM56,MAYRA BEATRIZ,GUERRERO,GOMEZ,Calz Legaria 848 Casa  3,Miguel Hidalgo,11500,Irrigacion,Cuidad de México,5611883858,5618311254,mayraguerrero03@medicina.unam.mx,proyecto/data/photos/photo_GUGM030713FOBVKM56.png,Facultad de Medicina,No aplica,No aplica,True,False,False
MOSN021115FCSLWO84,NILDA,MORA,SANCHEZ,Andador 32 38 Depto 4,Gustavo A. Madero,72700,Acueducto de Guadalupe,Cuidad de México,5525951512,5644629777,nildasanchez02@derecho.unam.mx,proyecto/data/photos/photo_MOSN021115FCSLWO84.png,Facultad de Derecho,Instituto de Fisiología Celular,No aplica,True,True,False
CAPN870416FVDPDT16,ANA SELENE,CAMPOS,PEREZ,AVENIDA INSURGENTES N. 1793  Depto. 1303,Álvaro Obregón,10200,GUADALUPE INN,Cuidad de México,5579076020,5581901727,anaperez87@tienda.unam.mx,proyecto/data/photos/photo_CAPN870416FVDPDT16.jpg,No aplica,No aplica,Tienda UNAM,False,False,True
SARP050228FSMXAE24,KAREN ELIZABETH,SALAZAR,RUIZ,ORIENTE 229  379 DEPTO C 308,Iztacalco,85000,AGRICOLA ORIENTAL,Cuidad de México,5532150967,5597413336,karensalazar05@derecho.unam.mx,proyecto/data/photos/photo_SARP050228FSMXAE24.jpg,Facultad de Derecho,No aplica,No aplica,True,False,False
MOMR010307FSMQHS39,LUZ MARIA,MOLINA,MARTINEZ,Pozos 20 Depto 303,Venustiano Carranza,15210,Valle Gomez,Cuidad de México,5510879628,5593650228,luzmolina01@quimica.unam.mx,proyecto/data/photos/photo_MOMR010307FSMQHS39.jpg,Facultad de Química,No aplica,No aplica,True,False,False
SACR041001FCWACQ49,ESTHER,SALDAÑA,CACH,Av Sur del Comercio Sn,Milpa Alta,0,Jaime Torres Bodet,Cuidad de México,5683427090,5623319386,esthersaldaña04@derecho.unam.mx,proyecto/data/photos/photo_SACR041001FCWACQ49.jpg,Facultad de Derecho,Instituto de Ciencias Nucleares,No aplica,True,True,False
VARS020506FTKLIF79,ESTELA,VAZQUEZ,ROJAS,Margaritas Mz. 5 Lt. 38,Magdalena Contreras,10610,El Toro,Cuidad de México,5580818895,5676908473,estelarojas02@medicina.unam.mx,proyecto/data/photos/photo_VARS020506FTKLIF79.png,Facultad de Medicina,No aplica,No aplica,True,False,False
PARS040801FNEUCS78,ALEJANDRA,PANTOJA,ROJAS,"Cl. TRATADOS DE CD JUAREZ, MZ-54-E LT-8",Iztapalapa,95700,SANTA MARIA AZTAHUACAN,Cuidad de México,5546046167,5676388811,alejandrapantoja04@economia.unam.mx,proyecto/data/photos/photo_PARS040801FNEUCS78.png,Facultad de Economía,No aplica,No aplica,True,False,False
MEET050524FNODZH48,ELIZABETH,MENDOZA,EVODIO,Panteon 64-a,Tlalpan,14420,Sta. Ursula Xitle,Cuidad de México,5650969038,5516532058,elizabethevodio05@polacas.unam.mx,proyecto/data/photos/photo_MEET050524FNODZH48.jpg,Facultad de Ciencias Políticas y Sociales,No aplica,No aplica,True,False,False
OJGT570816FTBOMF76,ERIKA,OJEDA,GONZALEZ,Colina de Caguas 17,Álvaro Obregón,16100,Rinconada de Tarango,Cuidad de México,5502351112,5585826417,erikagonzalez57@deporte.unam.mx,proyecto/data/photos/photo_OJGT570816FTBOMF76.png,No aplica,No aplica,Medicina del Deporte,False,False,True
LULV790410FQKEZV79,ANA SOFIA,LUIS,LOPEZ,Xipetotec Ed 3 Dep 202,Coyoacán,44900,Unidad Piloto Culhuacan,Cuidad de México,5534540057,5549786384,analopez79@cepe.unam.mx,proyecto/data/photos/photo_LULV790410FQKEZV79.jpg,No aplica,No aplica,CEPE,False,False,True
TOGY980529FSPVPB55,GUADALUPE,TOPETE,GONZALEZ,Norte 1 B 4912,Gustavo A. Madero,73700,Capultitlan,Cuidad de México,5565827926,5589706890,guadalupetopete98@ciencias.unam.mx,proyecto/data/photos/photo_TOGY980529FSPVPB55.png,Facultad de Ciencias,No aplica,No aplica,True,False,False
IZCA850924FBMCJQ43,ROCIO,IZAGUIRRE,CONTRERAS,"Avd. INDUSTRIA, 76 Edif. B, Dpto. B-505",Venustiano Carranza,15530,MOCTEZUMA 2A. SECCION,Cuidad de México,5583477634,5502211401,rociocontreras85@posgrado.unam.mx,proyecto/data/photos/photo_IZCA850924FBMCJQ43.png,No aplica,No aplica,Unidad de Posgrado,False,False,True
BACA060204FQWDFD83,CATALINA,BAUTISTA,CASTILLO,GOETHE NUM. 44 DEPTO. 201,Miguel Hidalgo,11590,ANZURES,Cuidad de México,5584371138,5554888938,catalinabautista06@ents.unam.mx,proyecto/data/photos/photo_BACA060204FQWDFD83.png,Escuela Nacional de Trabajo Social,No aplica,No aplica,True,False,False
